NONE;FARMER;MINER;SPECIALIST
0.0;71.30951003246486;10.64876567611899;2.1410216703308023
0.0;67.74403453084162;10.116327392313039;2.033970586814262
0.0;67.74403453084162;10.116327392313039;2.033970586814262
0.0;71.1312362573837;9.610511022697388;1.932272057473549
0.0;71.1312362573837;9.610511022697388;1.932272057473549
0.0;67.57467444451451;9.129985471562518;1.8356584545998715
0.0;67.57467444451451;9.129985471562518;1.8356584545998715
0.0;70.95340816674025;8.673486197984392;1.743875531869878
0.0;70.95340816674025;8.673486197984392;1.743875531869878
0.0;67.40573775840323;8.239811888085173;1.6566817552763842
0.0;67.40573775840323;8.239811888085173;1.6566817552763842
0.0;70.77602464632339;7.827821293680914;1.573847667512565
0.0;70.77602464632339;7.827821293680914;1.573847667512565
0.0;67.23722341400722;7.436430228996869;1.4951552841369367
0.0;67.23722341400722;7.436430228996869;1.4951552841369367
0.0;70.59908458470758;7.064608717547026;1.4203975199300898
0.0;70.59908458470758;7.064608717547026;1.4203975199300898
0.0;67.0691303554722;6.711378281669675;1.3493776439335854
0.0;67.0691303554722;6.711378281669675;1.3493776439335854
0.0;70.4225868732458;6.375809367586191;1.281908761736906
0.0;70.4225868732458;6.375809367586191;1.281908761736906
0.0;66.90145752958351;6.057018899206882;1.2178133236500608
0.0;66.90145752958351;6.057018899206882;1.2178133236500608
0.0;70.24653040606269;5.754167954246538;1.1569226574675577
0.0;70.24653040606269;5.754167954246538;1.1569226574675577
0.0;66.73420388575956;5.466459556534211;1.0990765245941798
0.0;66.73420388575956;5.466459556534211;1.0990765245941798
0.0;70.07091408004753;5.193136578707501;1.044122698364471
0.0;70.07091408004753;5.193136578707501;1.044122698364471
0.0;66.56736837604515;4.9334797497721254;0.9919165634462473
0.0;66.56736837604515;4.9334797497721254;0.9919165634462473
0.0;69.89573679484741;4.6868057622835195;0.942320735273935
0.0;69.89573679484741;4.6868057622835195;0.942320735273935
0.0;66.40094995510503;4.452465474169344;0.8952046985102382
0.0;66.40094995510503;4.452465474169344;0.8952046985102382
0.0;69.72099745286029;4.229842200460877;0.8504444635847263
0.0;69.72099745286029;4.229842200460877;0.8504444635847263
0.0;66.23494758021728;4.018350090437833;0.80792224040549
0.0;66.23494758021728;4.018350090437833;0.80792224040549
0.0;69.54669495922815;3.8174325859159413;0.7675261283852155
0.0;69.54669495922815;3.8174325859159413;0.7675261283852155
0.0;66.06936021126674;3.626560956620144;0.7291498219659547
0.0;66.06936021126674;3.626560956620144;0.7291498219659547
0.0;69.37282822183008;3.4452329087891367;0.6926923308676569
0.0;69.37282822183008;3.4452329087891367;0.6926923308676569
0.0;65.90418681073857;3.27297126334968;0.6580577143242741
0.0;65.90418681073857;3.27297126334968;0.6580577143242741
0.0;69.1993961512755;3.109322700182196;0.6251548286080604
0.0;69.1993961512755;3.109322700182196;0.6251548286080604
0.0;65.73942634371171;2.953856565173086;0.5938970871776573
0.0;65.73942634371171;2.953856565173086;0.5938970871776573
0.0;69.0263976608973;2.806163736914432;0.5642022328187745
0.0;69.0263976608973;2.806163736914432;0.5642022328187745
0.0;65.57507777785244;2.6658555500687102;0.5359921211778358
0.0;65.57507777785244;2.6658555500687102;0.5359921211778358
0.0;68.85383166674507;2.532562772565275;0.509192515118944
0.0;68.85383166674507;2.532562772565275;0.509192515118944
0.0;65.41114008340782;2.405934633937011;0.48373288936299685
0.0;65.41114008340782;2.405934633937011;0.48373288936299685
0.0;68.6816970875782;2.2856379022401607;0.459546244894847
0.0;68.6816970875782;2.2856379022401607;0.459546244894847
0.0;72.11578194195711;2.1713560071281526;0.43656893265010466
0.0;72.11578194195711;2.1713560071281526;0.43656893265010466
0.0;68.50999284485926;2.062788206771745;0.41474048601759944
0.0;68.50999284485926;2.062788206771745;0.41474048601759944
0.0;71.93549248710222;1.9596487964331577;0.39400346171671946
0.0;71.93549248710222;1.9596487964331577;0.39400346171671946
0.0;68.33871786274712;1.8616663566115;0.37430328863088347
0.0;68.33871786274712;1.8616663566115;0.37430328863088347
0.0;71.75565375588447;1.768583038780925;0.3555881241993393
0.0;71.75565375588447;1.768583038780925;0.3555881241993393
0.0;68.16787106809025;1.6801538868418786;0.3378087179893723
0.0;68.16787106809025;1.6801538868418786;0.3378087179893723
0.0;71.57626462149476;1.5961461924997846;0.3209182820899037
0.0;71.57626462149476;1.5961461924997846;0.3209182820899037
0.0;67.99745139042003;1.5163388828747955;0.3048723679854085
0.0;67.99745139042003;1.5163388828747955;0.3048723679854085
0.0;71.39732395994102;1.4405219387310557;0.2896287495861381
0.0;71.39732395994102;1.4405219387310557;0.2896287495861381
0.0;67.82745776194398;1.368495841794503;0.2751473121068312
0.0;67.82745776194398;1.368495841794503;0.2751473121068312
0.0;71.21883065004117;1.3000710497047778;0.2613899465014896
0.0;71.21883065004117;1.3000710497047778;0.2613899465014896
0.0;67.65788911753911;1.235067497219539;0.24832044917641513
0.0;67.65788911753911;1.235067497219539;0.24832044917641513
0.0;71.04078357341606;1.1733141223585621;0.23590442671759437
0.0;71.04078357341606;1.1733141223585621;0.23590442671759437
0.0;67.48874439474525;1.114648416240634;0.22410920538171467
0.0;67.48874439474525;1.114648416240634;0.22410920538171467
0.0;70.86318161448251;1.0589159954286023;0.21290374511262894
0.0;70.86318161448251;1.0589159954286023;0.21290374511262894
0.0;67.32002253375839;1.005970195657172;0.20225855785699748
0.0;67.32002253375839;1.005970195657172;0.20225855785699748
0.0;70.68602366044631;0.9556716858743135;0.1921456299641476
0.0;70.68602366044631;0.9556716858743135;0.1921456299641476
0.0;67.15172247742399;0.9078881015805979;0.18253834846594022
0.0;67.15172247742399;0.9078881015805979;0.18253834846594022
0.0;70.50930860129519;0.8624936965015679;0.1734114310426432
0.0;70.50930860129519;0.8624936965015679;0.1734114310426432
0.0;66.98384317123043;0.8193690116764896;0.16474085949051104
0.0;66.98384317123043;0.8193690116764896;0.16474085949051104
0.0;70.33303532979195;0.7784005610926651;0.1565038165159855
0.0;70.33303532979195;0.7784005610926651;0.1565038165159855
0.0;66.81638356330235;0.7394805330380319;0.14867862569018622
0.0;66.81638356330235;0.7394805330380319;0.14867862569018622
0.0;70.15720274146747;0.7025065063861302;0.1412446944056769
0.0;70.15720274146747;0.7025065063861302;0.1412446944056769
0.0;66.64934260439409;0.6673811810668238;0.13418245968539308
0.0;66.64934260439409;0.6673811810668238;0.13418245968539308
0.0;69.98180973461379;0.6340121220134826;0.12747333670112343
0.0;69.98180973461379;0.6340121220134826;0.12747333670112343
0.0;66.4827192478831;0.6023115159128084;0.12109966986606725
0.0;66.4827192478831;0.6023115159128084;0.12109966986606725
0.0;69.80685521027725;0.572195940117168;0.11504468637276388
0.0;69.80685521027725;0.572195940117168;0.11504468637276388
0.0;66.31651244976338;0.5435861431113096;0.10929245205412569
0.0;66.31651244976338;0.5435861431113096;0.10929245205412569
0.0;69.63233807225154;0.5164068359557441;0.1038278294514194
0.0;69.63233807225154;0.5164068359557441;0.1038278294514194
0.0;66.15072116863897;0.4905864941579569;0.09863643797884843
0.0;66.15072116863897;0.4905864941579569;0.09863643797884843
0.0;69.45825722707092;0.46605716945005904;0.093704616079906
0.0;69.45825722707092;0.46605716945005904;0.093704616079906
0.0;65.98534436571737;0.4427543109775561;0.0890193852759107
0.0;65.98534436571737;0.4427543109775561;0.0890193852759107
0.0;69.28461158400323;0.42061659542867824;0.08456841601211516
0.0;69.28461158400323;0.42061659542867824;0.08456841601211516
0.0;65.82038100480307;0.39958576565724435;0.0803399952115094
0.0;65.82038100480307;0.39958576565724435;0.0803399952115094
0.0;69.11140005504322;0.37960647737438213;0.07632299545093393
0.0;69.11140005504322;0.37960647737438213;0.07632299545093393
0.0;65.65583005229107;0.360626153505663;0.07250684567838724
0.0;65.65583005229107;0.360626153505663;0.07250684567838724
0.0;68.93862155490562;0.34259484583037986;0.06888150339446787
0.0;68.93862155490562;0.34259484583037986;0.06888150339446787
0.0;65.49169047716035;0.3254651035388609;0.06543742822474448
0.0;65.49169047716035;0.3254651035388609;0.06543742822474448
0.0;68.76627500101836;0.3091918483619178;0.06216555681350726
0.0;68.76627500101836;0.3091918483619178;0.06216555681350726
0.0;65.32796125096743;0.2937322559438219;0.059057278972831896
0.0;65.32796125096743;0.2937322559438219;0.059057278972831896
0.0;68.59435931351581;0.27904564314663083;0.0561044150241903
0.0;68.59435931351581;0.27904564314663083;0.0561044150241903
0.0;72.0240772791916;0.2650933609892993;0.053299194272980785
0.0;72.0240772791916;0.2650933609892993;0.053299194272980785
0.0;68.42287341523202;0.25183869293983435;0.05063423455933175
0.0;68.42287341523202;0.25183869293983435;0.05063423455933175
0.0;71.84401708599361;0.23924675829284264;0.04810252283136516
0.0;71.84401708599361;0.23924675829284264;0.04810252283136516
0.0;68.25181623169394;0.2272844203782005;0.0456973966897969
0.0;68.25181623169394;0.2272844203782005;0.0456973966897969
0.0;71.66440704327863;0.2159201993592905;0.043412526855307054
0.0;71.66440704327863;0.2159201993592905;0.043412526855307054
0.0;68.0811866911147;0.20512418939132596;0.0412419005125417
0.0;68.0811866911147;0.20512418939132596;0.0412419005125417
0.0;71.48524602567043;0.19486797992175967;0.03917980548691462
0.0;71.48524602567043;0.19486797992175967;0.03917980548691462
0.0;67.91098372438691;0.1851245809256717;0.037220815212568883
0.0;67.91098372438691;0.1851245809256717;0.037220815212568883
0.0;71.30653291060625;0.1758683518793881;0.03535977445194044
0.0;71.30653291060625;0.1758683518793881;0.03535977445194044
0.0;67.74120626507593;0.1670749342854187;0.03359178572934342
0.0;67.74120626507593;0.1670749342854187;0.03359178572934342
0.0;71.12826657832973;0.15872118757114775;0.031912196442876246
0.0;71.12826657832973;0.15872118757114775;0.031912196442876246
0.0;67.57185324941324;0.15078512819259038;0.030316586620732434
0.0;67.57185324941324;0.15078512819259038;0.030316586620732434
0.0;70.9504459118839;0.14324587178296086;0.028800757289695812
0.0;70.9504459118839;0.14324587178296086;0.028800757289695812
0.0;67.40292361628971;0.1360835781938128;0.02736071942521102
0.0;67.40292361628971;0.1360835781938128;0.02736071942521102
0.0;70.7730697971042;0.12927939928412216;0.02599268345395047
0.0;70.7730697971042;0.12927939928412216;0.02599268345395047
0.0;67.23441630724899;0.12281542931991606;0.024693049281252946
0.0;67.23441630724899;0.12281542931991606;0.024693049281252946
0.0;70.59613712261144;0.11667465785392026;0.023458396817190297
0.0;70.59613712261144;0.11667465785392026;0.023458396817190297
0.0;67.06633026648086;0.11084092496122425;0.022285476976330782
0.0;67.06633026648086;0.11084092496122425;0.022285476976330782
0.0;70.4196467798049;0.10529887871316304;0.021171203127514242
0.0;70.4196467798049;0.10529887871316304;0.021171203127514242
0.0;66.89866444081466;0.10003393477750488;0.02011264297113853
0.0;66.89866444081466;0.10003393477750488;0.02011264297113853
0.0;70.2435976628554;0.09503223803862965;0.019107010822581604
0.0;70.2435976628554;0.09503223803862965;0.019107010822581604
0.0;66.73141777971263;0.09028062613669817;0.018151660281452524
0.0;66.73141777971263;0.09028062613669817;0.018151660281452524
0.0;70.06798866869826;0.08576659482986326;0.0172440772673799
0.0;70.06798866869826;0.08576659482986326;0.0172440772673799
0.0;66.56458923526336;0.0814782650883701;0.016381873404010906
0.0;66.56458923526336;0.0814782650883701;0.016381873404010906
0.0;69.89281869702653;0.0774043518339516;0.01556277973381036
0.0;69.89281869702653;0.0774043518339516;0.01556277973381036
0.0;66.3981777621752;0.07353413424225402;0.014784640747119842
0.0;66.3981777621752;0.07353413424225402;0.014784640747119842
0.0;69.71808665028395;0.06985742753014132;0.014045408709763849
0.0;69.71808665028395;0.06985742753014132;0.014045408709763849
0.0;66.23218231776976;0.06636455615363425;0.013343138274275657
0.0;66.23218231776976;0.06636455615363425;0.013343138274275657
0.0;69.54379143365824;0.06304632834595254;0.012675981360561875
0.0;69.54379143365824;0.06304632834595254;0.012675981360561875
0.0;66.06660186197533;0.059894011928654914;0.01204218229253378
0.0;66.06660186197533;0.059894011928654914;0.01204218229253378
0.0;69.3699319550741;0.05689931133222217;0.011440073177907092
0.0;69.3699319550741;0.05689931133222217;0.011440073177907092
0.0;65.9014353573204;0.05405434576561106;0.010868069519011737
0.0;65.9014353573204;0.05405434576561106;0.010868069519011737
0.0;69.19650712518641;0.051351628477330505;0.01032466604306115
0.0;69.19650712518641;0.051351628477330505;0.01032466604306115
0.0;65.7366817689271;0.04878404705346398;0.009808432740908092
0.0;65.7366817689271;0.04878404705346398;0.009808432740908092
0.0;69.02351585737345;0.04634484470079078;0.009318011103862689
0.0;69.02351585737345;0.04634484470079078;0.009318011103862689
0.0;65.57234006450479;0.04402760246575124;0.008852110548669554
0.0;65.57234006450479;0.04402760246575124;0.008852110548669554
0.0;68.85095706773002;0.04182622234246368;0.008409505021236077
0.0;68.85095706773002;0.04182622234246368;0.008409505021236077
0.0;65.40840921434352;0.039734911225340494;0.007989029770174273
0.0;65.40840921434352;0.039734911225340494;0.007989029770174273
0.0;68.6788296750607;0.03774816566407347;0.007589578281665559
0.0;68.6788296750607;0.03774816566407347;0.007589578281665559
0.0;72.11277115881373;0.035860757380869794;0.007210099367582282
0.0;72.11277115881373;0.035860757380869794;0.007210099367582282
0.0;68.50713260087304;0.03406771951182631;0.0068495943992031676
0.0;68.50713260087304;0.03406771951182631;0.0068495943992031676
0.0;71.93248923091669;0.03236433353623499;0.0065071146792430095
0.0;71.93248923091669;0.03236433353623499;0.0065071146792430095
0.0;68.33586476937086;0.030746116859423238;0.006181758945280859
0.0;68.33586476937086;0.030746116859423238;0.006181758945280859
0.0;71.7526580078394;0.029208811016452077;0.005872670998016816
0.0;71.7526580078394;0.029208811016452077;0.005872670998016816
0.0;68.16502510744743;0.027748370465629474;0.005579037448115975
0.0;68.16502510744743;0.027748370465629474;0.005579037448115975
0.0;71.57327636281981;0.026360951942348;0.005300085575710176
0.0;71.57327636281981;0.026360951942348;0.005300085575710176
